Security,SPX Index,
Start Date,12/30/27 0:00,
End Date,4/4/24 0:00,
Period,D,
Currency,USD,
,,
Date,PX_LAST,PX_VOLUME
1984-12-18,168.11,#N/A N/A
1984-12-17,163.61,#N/A N/A
1984-12-14,162.69,#N/A N/A
1984-12-13,161.81,#N/A N/A
1984-12-12,162.63,#N/A N/A
1984-12-11,163.07,#N/A N/A
1984-12-10,162.83,#N/A N/A
1984-12-07,162.26,#N/A N/A
1984-12-06,162.76,#N/A N/A
1984-12-05,162.1,#N/A N/A
1984-12-04,163.38,#N/A N/A
1984-12-03,162.82,#N/A N/A
1984-11-30,163.58,#N/A N/A
1984-11-29,163.91,#N/A N/A
1984-11-28,165.02,#N/A N/A
1984-11-27,166.29,#N/A N/A
1984-11-26,165.55,#N/A N/A
1984-11-23,166.92,#N/A N/A
1984-11-21,164.52,#N/A N/A
1984-11-20,164.18,#N/A N/A
1984-11-19,163.1,#N/A N/A
1984-11-16,164.1,#N/A N/A
1984-11-15,165.89,#N/A N/A
1984-11-14,165.99,#N/A N/A
1984-11-13,165.97,#N/A N/A
1984-11-12,167.36,#N/A N/A
1984-11-09,167.6,#N/A N/A
1984-11-08,168.68,#N/A N/A
1984-11-07,169.17,#N/A N/A
1984-11-06,170.41,#N/A N/A
1984-11-05,168.58,#N/A N/A
1984-11-02,167.42,#N/A N/A
1984-11-01,167.49,#N/A N/A
1984-10-31,166.09,#N/A N/A
1984-10-30,166.84,#N/A N/A
1984-10-29,164.78,#N/A N/A
1984-10-26,165.29,#N/A N/A
1984-10-25,166.31,#N/A N/A
1984-10-24,167.2,#N/A N/A
1984-10-23,167.09,#N/A N/A
1984-10-22,167.36,#N/A N/A
1984-10-19,167.96,#N/A N/A
1984-10-18,168.1,#N/A N/A
1984-10-17,164.14,#N/A N/A
1984-10-16,164.78,#N/A N/A
1984-10-15,165.77,#N/A N/A
1984-10-12,164.18,#N/A N/A
1984-10-11,162.78,#N/A N/A
1984-10-10,162.11,#N/A N/A
1984-10-09,161.67,#N/A N/A
1984-10-08,162.13,#N/A N/A
1984-10-05,162.68,#N/A N/A
1984-10-04,162.92,#N/A N/A
1984-10-03,162.44,#N/A N/A
1984-10-02,163.59,#N/A N/A
1984-10-01,164.62,#N/A N/A
1984-09-28,166.1,#N/A N/A
1984-09-27,166.96,#N/A N/A
1984-09-26,166.28,#N/A N/A
1984-09-25,165.62,#N/A N/A
1984-09-24,165.28,#N/A N/A
1984-09-21,165.67,#N/A N/A
1984-09-20,167.47,#N/A N/A
1984-09-19,166.94,#N/A N/A
1984-09-18,167.65,#N/A N/A
1984-09-17,168.87,#N/A N/A
1984-09-14,168.78,#N/A N/A
1984-09-13,167.94,#N/A N/A
1984-09-12,164.68,#N/A N/A
1984-09-11,164.45,#N/A N/A
1984-09-10,164.26,#N/A N/A
1984-09-07,164.37,#N/A N/A
1984-09-06,165.65,#N/A N/A
1984-09-05,164.29,#N/A N/A
1984-09-04,164.88,#N/A N/A
1984-08-31,166.68,#N/A N/A
1984-08-30,166.6,#N/A N/A
1984-08-29,167.1,#N/A N/A
1984-08-28,167.4,#N/A N/A
1984-08-27,166.44,#N/A N/A
1984-08-24,167.51,#N/A N/A
1984-08-23,167.12,#N/A N/A
1984-08-22,167.06,#N/A N/A
1984-08-21,167.83,#N/A N/A
1984-08-20,164.94,#N/A N/A
1984-08-17,164.14,#N/A N/A
1984-08-16,163.77,#N/A N/A
1984-08-15,162.8,#N/A N/A
1984-08-14,164.42,#N/A N/A
1984-08-13,165.43,#N/A N/A
1984-08-10,165.42,#N/A N/A
1984-08-09,165.54,#N/A N/A
1984-08-08,161.75,#N/A N/A
1984-08-07,162.71,#N/A N/A
1984-08-06,162.6,#N/A N/A
1984-08-03,162.35,#N/A N/A
1984-08-02,157.99,#N/A N/A
1984-08-01,154.08,#N/A N/A
1984-07-31,150.66,#N/A N/A
1984-07-30,150.19,#N/A N/A
1984-07-27,151.19,#N/A N/A
1984-07-26,150.08,#N/A N/A
1984-07-25,148.83,#N/A N/A
1984-07-24,147.82,#N/A N/A
1984-07-23,148.95,#N/A N/A
1984-07-20,149.55,#N/A N/A
1984-07-19,150.37,#N/A N/A
1984-07-18,151.4,#N/A N/A
1984-07-17,152.38,#N/A N/A
1984-07-16,151.6,#N/A N/A
1984-07-13,150.88,#N/A N/A
1984-07-12,150.03,#N/A N/A
1984-07-11,150.56,#N/A N/A
1984-07-10,152.89,#N/A N/A
1984-07-09,153.36,#N/A N/A
1984-07-06,152.24,#N/A N/A
1984-07-05,152.76,#N/A N/A
1984-07-03,153.7,#N/A N/A
1984-07-02,153.2,#N/A N/A
1984-06-29,153.18,#N/A N/A
1984-06-28,152.84,#N/A N/A
1984-06-27,151.64,#N/A N/A
1984-06-26,152.71,#N/A N/A
1984-06-25,153.97,#N/A N/A
1984-06-22,154.46,#N/A N/A
1984-06-21,154.51,#N/A N/A
1984-06-20,154.84,#N/A N/A
1984-06-19,152.61,#N/A N/A
1984-06-18,151.73,#N/A N/A
1984-06-15,149.03,#N/A N/A
1984-06-14,150.39,#N/A N/A
1984-06-13,152.13,#N/A N/A
1984-06-12,152.19,#N/A N/A
1984-06-11,153.06,#N/A N/A
1984-06-08,155.17,#N/A N/A
1984-06-07,154.92,#N/A N/A
1984-06-06,155.01,#N/A N/A
1984-06-05,153.65,#N/A N/A
1984-06-04,154.34,#N/A N/A
1984-06-01,153.24,#N/A N/A
1984-05-31,150.55,#N/A N/A
1984-05-30,150.35,#N/A N/A
1984-05-29,150.29,#N/A N/A
1984-05-25,151.62,#N/A N/A
1984-05-24,151.23,#N/A N/A
1984-05-23,153.15,#N/A N/A
1984-05-22,153.88,#N/A N/A
1984-05-21,154.73,#N/A N/A
1984-05-18,155.78,#N/A N/A
1984-05-17,156.57,#N/A N/A
1984-05-16,157.99,#N/A N/A
1984-05-15,158,#N/A N/A
1984-05-14,157.5,#N/A N/A
1984-05-11,158.49,#N/A N/A
1984-05-10,160,#N/A N/A
1984-05-09,160.11,#N/A N/A
1984-05-08,160.52,#N/A N/A
1984-05-07,159.47,#N/A N/A
1984-05-04,159.11,#N/A N/A
1984-05-03,161.2,#N/A N/A
1984-05-02,161.9,#N/A N/A
1984-05-01,161.68,#N/A N/A
1984-04-30,160.05,#N/A N/A
1984-04-27,159.89,#N/A N/A
1984-04-26,160.3,#N/A N/A
1984-04-25,158.65,#N/A N/A
1984-04-24,158.07,#N/A N/A
1984-04-23,156.8,#N/A N/A
1984-04-19,158.02,#N/A N/A
1984-04-18,157.9,#N/A N/A
1984-04-17,158.97,#N/A N/A
1984-04-16,158.32,#N/A N/A
1984-04-13,157.31,#N/A N/A
1984-04-12,157.73,#N/A N/A
1984-04-11,155,#N/A N/A
1984-04-10,155.87,#N/A N/A
1984-04-09,155.45,#N/A N/A
1984-04-06,155.48,#N/A N/A
1984-04-05,155.04,#N/A N/A
1984-04-04,157.54,#N/A N/A
1984-04-03,157.66,#N/A N/A
1984-04-02,157.98,#N/A N/A
1984-03-30,159.18,#N/A N/A
1984-03-29,159.52,#N/A N/A
1984-03-28,159.88,#N/A N/A
1984-03-27,157.3,#N/A N/A
1984-03-26,156.67,#N/A N/A
1984-03-23,156.86,#N/A N/A
1984-03-22,156.69,#N/A N/A
1984-03-21,158.66,#N/A N/A
1984-03-20,158.86,#N/A N/A
1984-03-19,157.78,#N/A N/A
1984-03-16,159.27,#N/A N/A
1984-03-15,157.41,#N/A N/A
1984-03-14,156.77,#N/A N/A
1984-03-13,156.78,#N/A N/A
1984-03-12,156.34,#N/A N/A
1984-03-09,154.35,#N/A N/A
1984-03-08,155.19,#N/A N/A
1984-03-07,154.57,#N/A N/A
1984-03-06,156.25,#N/A N/A
1984-03-05,157.89,#N/A N/A
1984-03-02,159.24,#N/A N/A
1984-03-01,158.19,#N/A N/A
1984-02-29,157.06,#N/A N/A
1984-02-28,156.82,#N/A N/A
1984-02-27,159.3,#N/A N/A
1984-02-24,157.51,#N/A N/A
1984-02-23,154.29,#N/A N/A
1984-02-22,154.31,#N/A N/A
1984-02-21,154.64,#N/A N/A
1984-02-17,155.74,#N/A N/A
1984-02-16,156.13,#N/A N/A
1984-02-15,156.25,#N/A N/A
1984-02-14,156.61,#N/A N/A
1984-02-13,154.95,#N/A N/A
1984-02-10,156.3,#N/A N/A
1984-02-09,155.42,#N/A N/A
1984-02-08,155.85,#N/A N/A
1984-02-07,158.74,#N/A N/A
1984-02-06,158.08,#N/A N/A
1984-02-03,160.91,#N/A N/A
1984-02-02,163.36,#N/A N/A
1984-02-01,162.74,#N/A N/A
1984-01-31,163.41,#N/A N/A
1984-01-30,162.87,#N/A N/A
1984-01-27,163.94,#N/A N/A
1984-01-26,164.24,#N/A N/A
1984-01-25,164.84,#N/A N/A
1984-01-24,165.94,#N/A N/A
1984-01-23,164.87,#N/A N/A
1984-01-20,166.21,#N/A N/A
1984-01-19,167.04,#N/A N/A
1984-01-18,167.55,#N/A N/A
1984-01-17,167.83,#N/A N/A
1984-01-16,167.18,#N/A N/A
1984-01-13,167.02,#N/A N/A
1984-01-12,167.75,#N/A N/A
1984-01-11,167.79,#N/A N/A
1984-01-10,167.95,#N/A N/A
1984-01-09,168.9,#N/A N/A
1984-01-06,169.28,#N/A N/A
1984-01-05,168.81,#N/A N/A
1984-01-04,166.78,#N/A N/A
1984-01-03,164.04,#N/A N/A
1983-12-30,164.93,#N/A N/A
1983-12-29,164.86,#N/A N/A
1983-12-28,165.34,#N/A N/A
1983-12-27,164.76,#N/A N/A
1983-12-23,163.22,#N/A N/A
1983-12-22,163.27,#N/A N/A
1983-12-21,163.56,#N/A N/A
1983-12-20,162,#N/A N/A
1983-12-19,162.32,#N/A N/A
1983-12-16,162.39,#N/A N/A
1983-12-15,161.67,#N/A N/A
1983-12-14,163.33,#N/A N/A
1983-12-13,164.93,#N/A N/A
1983-12-12,165.62,#N/A N/A
1983-12-09,165.09,#N/A N/A
1983-12-08,165.2,#N/A N/A
1983-12-07,165.91,#N/A N/A
1983-12-06,165.47,#N/A N/A
1983-12-05,165.77,#N/A N/A
1983-12-02,165.44,#N/A N/A
1983-12-01,166.49,#N/A N/A
1983-11-30,166.4,#N/A N/A
1983-11-29,167.91,#N/A N/A
1983-11-28,166.54,#N/A N/A
1983-11-25,167.18,#N/A N/A
1983-11-23,166.96,#N/A N/A
1983-11-22,166.84,#N/A N/A
1983-11-21,166.05,#N/A N/A
1983-11-18,165.09,#N/A N/A
1983-11-17,166.13,#N/A N/A
1983-11-16,166.08,#N/A N/A
1983-11-15,165.36,#N/A N/A
1983-11-14,166.58,#N/A N/A
1983-11-11,166.29,#N/A N/A
1983-11-10,164.41,#N/A N/A
1983-11-09,163.97,#N/A N/A
1983-11-08,161.76,#N/A N/A
1983-11-07,161.91,#N/A N/A
1983-11-04,162.44,#N/A N/A
1983-11-03,163.45,#N/A N/A
1983-11-02,164.84,#N/A N/A
1983-11-01,163.64,#N/A N/A
1983-10-31,163.55,#N/A N/A
1983-10-28,163.37,#N/A N/A
1983-10-27,164.84,#N/A N/A
1983-10-26,165.38,#N/A N/A
1983-10-25,166.47,#N/A N/A
1983-10-24,165.99,#N/A N/A
1983-10-21,165.95,#N/A N/A
1983-10-20,166.98,#N/A N/A
1983-10-19,166.73,#N/A N/A
1983-10-18,167.81,#N/A N/A
1983-10-17,170.43,#N/A N/A
1983-10-14,169.86,#N/A N/A
1983-10-13,169.88,#N/A N/A
1983-10-12,169.63,#N/A N/A
1983-10-11,170.34,#N/A N/A
1983-10-10,172.65,#N/A N/A
1983-10-07,170.8,#N/A N/A
1983-10-06,170.28,#N/A N/A
1983-10-05,167.74,#N/A N/A
1983-10-04,166.27,#N/A N/A
1983-10-03,165.8,#N/A N/A
1983-09-30,166.07,#N/A N/A
1983-09-29,167.23,#N/A N/A
1983-09-28,168.01,#N/A N/A
1983-09-27,168.43,#N/A N/A
1983-09-26,170.07,#N/A N/A
1983-09-23,169.51,#N/A N/A
1983-09-22,169.76,#N/A N/A
1983-09-21,168.41,#N/A N/A
1983-09-20,169.25,#N/A N/A
1983-09-19,167.62,#N/A N/A
1983-09-16,166.24,#N/A N/A
1983-09-15,164.38,#N/A N/A
1983-09-14,165.36,#N/A N/A
1983-09-13,164.8,#N/A N/A
1983-09-12,165.48,#N/A N/A
1983-09-09,166.92,#N/A N/A
1983-09-08,167.77,#N/A N/A
1983-09-07,167.96,#N/A N/A
1983-09-06,167.89,#N/A N/A
1983-09-02,165,#N/A N/A
1983-09-01,164.23,#N/A N/A
1983-08-31,164.4,#N/A N/A
1983-08-30,162.58,#N/A N/A
1983-08-29,162.25,#N/A N/A
1983-08-26,162.14,#N/A N/A
1983-08-25,160.84,#N/A N/A
1983-08-24,161.25,#N/A N/A
1983-08-23,162.77,#N/A N/A
1983-08-22,164.34,#N/A N/A
1983-08-19,163.98,#N/A N/A
1983-08-18,163.55,#N/A N/A
1983-08-17,165.29,#N/A N/A
1983-08-16,163.41,#N/A N/A
1983-08-15,163.71,#N/A N/A
1983-08-12,162.16,#N/A N/A
1983-08-11,161.55,#N/A N/A
1983-08-10,161.54,#N/A N/A
1983-08-09,160.13,#N/A N/A
1983-08-08,159.18,#N/A N/A
1983-08-05,161.74,#N/A N/A
1983-08-04,161.33,#N/A N/A
1983-08-03,163.44,#N/A N/A
1983-08-02,162.01,#N/A N/A
1983-08-01,162.04,#N/A N/A
1983-07-29,162.56,#N/A N/A
1983-07-28,165.04,#N/A N/A
1983-07-27,167.59,#N/A N/A
1983-07-26,170.35,#N/A N/A
1983-07-25,169.53,#N/A N/A
1983-07-22,168.89,#N/A N/A
1983-07-21,169.06,#N/A N/A
1983-07-20,169.29,#N/A N/A
1983-07-19,164.83,#N/A N/A
1983-07-18,163.95,#N/A N/A
1983-07-15,164.29,#N/A N/A
1983-07-14,166.01,#N/A N/A
1983-07-13,165.46,#N/A N/A
1983-07-12,165.53,#N/A N/A
1983-07-11,168.11,#N/A N/A
1983-07-08,167.08,#N/A N/A
1983-07-07,167.56,#N/A N/A
1983-07-06,168.48,#N/A N/A
1983-07-05,166.6,#N/A N/A
1983-07-01,168.91,#N/A N/A
1983-06-30,168.11,#N/A N/A
1983-06-29,166.64,#N/A N/A
1983-06-28,165.68,#N/A N/A
1983-06-27,168.46,#N/A N/A
1983-06-24,170.4,#N/A N/A
1983-06-23,170.57,#N/A N/A
1983-06-22,170.99,#N/A N/A
1983-06-21,170.53,#N/A N/A
1983-06-20,169.02,#N/A N/A
1983-06-17,169.13,#N/A N/A
1983-06-16,169.14,#N/A N/A
1983-06-15,167.12,#N/A N/A
1983-06-14,165.53,#N/A N/A
1983-06-13,164.84,#N/A N/A
1983-06-10,162.68,#N/A N/A
1983-06-09,161.83,#N/A N/A
1983-06-08,161.36,#N/A N/A
1983-06-07,162.77,#N/A N/A
1983-06-06,164.83,#N/A N/A
1983-06-03,164.42,#N/A N/A
1983-06-02,163.98,#N/A N/A
1983-06-01,162.55,#N/A N/A
1983-05-31,162.39,#N/A N/A
1983-05-27,164.46,#N/A N/A
1983-05-26,165.48,#N/A N/A
1983-05-25,166.21,#N/A N/A
1983-05-24,165.54,#N/A N/A
1983-05-23,163.43,#N/A N/A
1983-05-20,162.14,#N/A N/A
1983-05-19,161.99,#N/A N/A
1983-05-18,163.27,#N/A N/A
1983-05-17,163.71,#N/A N/A
1983-05-16,163.4,#N/A N/A
1983-05-13,164.9,#N/A N/A
1983-05-12,164.25,#N/A N/A
1983-05-11,164.96,#N/A N/A
1983-05-10,165.95,#N/A N/A
1983-05-09,165.81,#N/A N/A
1983-05-06,166.1,#N/A N/A
1983-05-05,164.28,#N/A N/A
1983-05-04,163.31,#N/A N/A
1983-05-03,162.34,#N/A N/A
1983-05-02,162.11,#N/A N/A
1983-04-29,164.42,#N/A N/A
1983-04-28,162.95,#N/A N/A
1983-04-27,161.44,#N/A N/A
1983-04-26,161.81,#N/A N/A
1983-04-25,158.81,#N/A N/A
1983-04-22,160.42,#N/A N/A
1983-04-21,160.05,#N/A N/A
1983-04-20,160.71,#N/A N/A
1983-04-19,158.71,#N/A N/A
1983-04-18,159.74,#N/A N/A
1983-04-15,158.75,#N/A N/A
1983-04-14,158.11,#N/A N/A
1983-04-13,156.77,#N/A N/A
1983-04-12,155.82,#N/A N/A
1983-04-11,155.14,#N/A N/A
1983-04-08,152.85,#N/A N/A
1983-04-07,151.76,#N/A N/A
1983-04-06,151.04,#N/A N/A
1983-04-05,151.89,#N/A N/A
1983-04-04,153.02,#N/A N/A
1983-03-31,152.96,#N/A N/A
1983-03-30,153.39,#N/A N/A
1983-03-29,151.59,#N/A N/A
1983-03-28,151.85,#N/A N/A
1983-03-25,152.67,#N/A N/A
1983-03-24,153.37,#N/A N/A
1983-03-23,152.81,#N/A N/A
1983-03-22,150.66,#N/A N/A
1983-03-21,151.19,#N/A N/A
1983-03-18,149.9,#N/A N/A
1983-03-17,149.59,#N/A N/A
1983-03-16,149.8,#N/A N/A
1983-03-15,151.36,#N/A N/A
1983-03-14,150.83,#N/A N/A
1983-03-11,151.24,#N/A N/A
1983-03-10,151.8,#N/A N/A
1983-03-09,152.87,#N/A N/A
1983-03-08,151.26,#N/A N/A
1983-03-07,153.67,#N/A N/A
1983-03-04,153.67,#N/A N/A
1983-03-03,153.48,#N/A N/A
1983-03-02,152.3,#N/A N/A
1983-03-01,150.88,#N/A N/A
1983-02-28,148.06,#N/A N/A
1983-02-25,149.74,#N/A N/A
1983-02-24,149.6,#N/A N/A
1983-02-23,146.79,#N/A N/A
1983-02-22,145.48,#N/A N/A
1983-02-18,148,#N/A N/A
1983-02-17,147.44,#N/A N/A
1983-02-16,147.43,#N/A N/A
1983-02-15,148.3,#N/A N/A
1983-02-14,148.92,#N/A N/A
1983-02-11,147.63,#N/A N/A
1983-02-10,147.5,#N/A N/A
1983-02-09,145,#N/A N/A
1983-02-08,145.7,#N/A N/A
1983-02-07,146.93,#N/A N/A
1983-02-04,146.14,#N/A N/A
1983-02-03,144.26,#N/A N/A
1983-02-02,143.23,#N/A N/A
1983-02-01,142.96,#N/A N/A
1983-01-31,145.3,#N/A N/A
1983-01-28,144.51,#N/A N/A
1983-01-27,144.27,#N/A N/A
1983-01-26,141.54,#N/A N/A
1983-01-25,141.75,#N/A N/A
1983-01-24,139.97,#N/A N/A
1983-01-21,143.85,#N/A N/A
1983-01-20,146.29,#N/A N/A
1983-01-19,145.27,#N/A N/A
1983-01-18,146.4,#N/A N/A
1983-01-17,146.71,#N/A N/A
1983-01-14,146.65,#N/A N/A
1983-01-13,145.72,#N/A N/A
1983-01-12,146.69,#N/A N/A
1983-01-11,145.78,#N/A N/A
1983-01-10,146.78,#N/A N/A
1983-01-07,145.18,#N/A N/A
1983-01-06,145.27,#N/A N/A
1983-01-05,141.96,#N/A N/A
1983-01-04,141.35,#N/A N/A
1983-01-03,138.34,#N/A N/A
1982-12-31,140.64,#N/A N/A
1982-12-30,140.33,#N/A N/A
1982-12-29,141.24,#N/A N/A
1982-12-28,140.77,#N/A N/A
1982-12-27,142.18,#N/A N/A
1982-12-23,139.72,#N/A N/A
1982-12-22,138.83,#N/A N/A
1982-12-21,138.61,#N/A N/A
1982-12-20,136.26,#N/A N/A
1982-12-17,137.49,#N/A N/A
1982-12-16,135.3,#N/A N/A
1982-12-15,135.24,#N/A N/A
1982-12-14,137.39,#N/A N/A
1982-12-13,139.95,#N/A N/A
1982-12-10,139.57,#N/A N/A
1982-12-09,140,#N/A N/A
1982-12-08,141.81,#N/A N/A
1982-12-07,142.72,#N/A N/A
1982-12-06,141.77,#N/A N/A
1982-12-03,138.69,#N/A N/A
1982-12-02,138.82,#N/A N/A
1982-12-01,138.72,#N/A N/A
1982-11-30,138.54,#N/A N/A
1982-11-29,134.2,#N/A N/A
1982-11-26,134.88,#N/A N/A
1982-11-24,133.88,#N/A N/A
1982-11-23,132.93,#N/A N/A
1982-11-22,134.22,#N/A N/A
1982-11-19,137.02,#N/A N/A
1982-11-18,138.34,#N/A N/A
1982-11-17,137.93,#N/A N/A
1982-11-16,135.42,#N/A N/A
1982-11-15,137.03,#N/A N/A
1982-11-12,139.53,#N/A N/A
1982-11-11,141.76,#N/A N/A
1982-11-10,141.16,#N/A N/A
1982-11-09,143.02,#N/A N/A
1982-11-08,140.44,#N/A N/A
1982-11-05,142.16,#N/A N/A
1982-11-04,141.86,#N/A N/A
1982-11-03,142.87,#N/A N/A
1982-11-02,137.49,#N/A N/A
1982-11-01,135.47,#N/A N/A
1982-10-29,133.71,#N/A N/A
1982-10-28,133.59,#N/A N/A
1982-10-27,135.28,#N/A N/A
1982-10-26,134.48,#N/A N/A
1982-10-25,133.32,#N/A N/A
1982-10-22,138.83,#N/A N/A
1982-10-21,139.06,#N/A N/A
1982-10-20,139.23,#N/A N/A
1982-10-19,136.58,#N/A N/A
1982-10-18,136.73,#N/A N/A
1982-10-15,133.57,#N/A N/A
1982-10-14,134.57,#N/A N/A
1982-10-13,136.71,#N/A N/A
1982-10-12,134.44,#N/A N/A
1982-10-11,134.47,#N/A N/A
1982-10-08,131.05,#N/A N/A
1982-10-07,128.8,#N/A N/A
1982-10-06,126.97,#N/A N/A
1982-10-05,121.98,#N/A N/A
1982-10-04,121.51,#N/A N/A
1982-10-01,121.97,#N/A N/A
1982-09-30,120.42,#N/A N/A
1982-09-29,121.63,#N/A N/A
1982-09-28,123.24,#N/A N/A
1982-09-27,123.62,#N/A N/A
1982-09-24,123.32,#N/A N/A
1982-09-23,123.81,#N/A N/A
1982-09-22,123.99,#N/A N/A
1982-09-21,124.88,#N/A N/A
1982-09-20,122.51,#N/A N/A
1982-09-17,122.55,#N/A N/A
1982-09-16,123.77,#N/A N/A
1982-09-15,124.29,#N/A N/A
1982-09-14,123.1,#N/A N/A
1982-09-13,122.24,#N/A N/A
1982-09-10,120.97,#N/A N/A
1982-09-09,121.97,#N/A N/A
1982-09-08,122.2,#N/A N/A
1982-09-07,121.37,#N/A N/A
1982-09-03,122.68,#N/A N/A
1982-09-02,120.28,#N/A N/A
1982-09-01,118.25,#N/A N/A
1982-08-31,119.51,#N/A N/A
1982-08-30,117.66,#N/A N/A
1982-08-27,117.11,#N/A N/A
1982-08-26,118.55,#N/A N/A
1982-08-25,117.58,#N/A N/A
1982-08-24,115.34,#N/A N/A
1982-08-23,116.11,#N/A N/A
1982-08-20,113.02,#N/A N/A
1982-08-19,109.16,#N/A N/A
1982-08-18,108.53,#N/A N/A
1982-08-17,109.04,#N/A N/A
1982-08-16,104.09,#N/A N/A
1982-08-13,103.85,#N/A N/A
1982-08-12,102.42,#N/A N/A
1982-08-11,102.6,#N/A N/A
1982-08-10,102.84,#N/A N/A
1982-08-09,103.08,#N/A N/A
1982-08-06,103.71,#N/A N/A
1982-08-05,105.16,#N/A N/A
1982-08-04,106.14,#N/A N/A
1982-08-03,107.83,#N/A N/A
1982-08-02,108.98,#N/A N/A
1982-07-30,107.09,#N/A N/A
1982-07-29,107.72,#N/A N/A
1982-07-28,107.73,#N/A N/A
1982-07-27,109.43,#N/A N/A
1982-07-26,110.36,#N/A N/A
1982-07-23,111.17,#N/A N/A
1982-07-22,111.47,#N/A N/A
1982-07-21,111.42,#N/A N/A
1982-07-20,111.54,#N/A N/A
1982-07-19,110.73,#N/A N/A
1982-07-16,111.07,#N/A N/A
1982-07-15,110.47,#N/A N/A
1982-07-14,110.44,#N/A N/A
1982-07-13,109.45,#N/A N/A
1982-07-12,109.57,#N/A N/A
1982-07-09,108.83,#N/A N/A
1982-07-08,107.53,#N/A N/A
1982-07-07,107.22,#N/A N/A
1982-07-06,107.29,#N/A N/A
1982-07-02,107.65,#N/A N/A
1982-07-01,108.71,#N/A N/A
1982-06-30,109.61,#N/A N/A
1982-06-29,110.21,#N/A N/A
1982-06-28,110.26,#N/A N/A
1982-06-25,109.14,#N/A N/A
1982-06-24,109.83,#N/A N/A
1982-06-23,110.14,#N/A N/A
1982-06-22,108.3,#N/A N/A
1982-06-21,107.2,#N/A N/A
1982-06-18,107.28,#N/A N/A
1982-06-17,107.6,#N/A N/A
1982-06-16,108.87,#N/A N/A
1982-06-15,109.96,#N/A N/A
1982-06-14,109.96,#N/A N/A
1982-06-11,111.24,#N/A N/A
1982-06-10,109.61,#N/A N/A
1982-06-09,108.99,#N/A N/A
1982-06-08,109.63,#N/A N/A
1982-06-07,110.12,#N/A N/A
1982-06-04,110.09,#N/A N/A
1982-06-03,111.86,#N/A N/A
1982-06-02,112.04,#N/A N/A
1982-06-01,111.68,#N/A N/A
1982-05-28,111.88,#N/A N/A
1982-05-27,112.66,#N/A N/A
1982-05-26,113.11,#N/A N/A
1982-05-25,114.4,#N/A N/A
1982-05-24,114.79,#N/A N/A
1982-05-21,114.89,#N/A N/A
1982-05-20,114.59,#N/A N/A
1982-05-19,114.89,#N/A N/A
1982-05-18,115.84,#N/A N/A
1982-05-17,116.71,#N/A N/A
1982-05-14,118.01,#N/A N/A
1982-05-13,118.22,#N/A N/A
1982-05-12,119.17,#N/A N/A
1982-05-11,119.42,#N/A N/A
1982-05-10,118.38,#N/A N/A
1982-05-07,119.47,#N/A N/A
1982-05-06,118.68,#N/A N/A
1982-05-05,117.67,#N/A N/A
1982-05-04,117.46,#N/A N/A
1982-05-03,116.81,#N/A N/A
1982-04-30,116.44,#N/A N/A
1982-04-29,116.13,#N/A N/A
1982-04-28,117.26,#N/A N/A
1982-04-27,118,#N/A N/A
1982-04-26,119.26,#N/A N/A
1982-04-23,118.64,#N/A N/A
1982-04-22,117.19,#N/A N/A
1982-04-21,115.72,#N/A N/A
1982-04-20,115.44,#N/A N/A
1982-04-19,116.7,#N/A N/A
1982-04-16,116.81,#N/A N/A
1982-04-15,116.35,#N/A N/A
1982-04-14,115.83,#N/A N/A
1982-04-13,115.99,#N/A N/A
1982-04-12,116,#N/A N/A
1982-04-08,116.22,#N/A N/A
1982-04-07,115.46,#N/A N/A
1982-04-06,115.36,#N/A N/A
1982-04-05,114.73,#N/A N/A
1982-04-02,115.12,#N/A N/A
1982-04-01,113.79,#N/A N/A
1982-03-31,111.96,#N/A N/A
1982-03-30,112.27,#N/A N/A
1982-03-29,112.3,#N/A N/A
1982-03-26,111.94,#N/A N/A
1982-03-25,113.21,#N/A N/A
1982-03-24,112.97,#N/A N/A
1982-03-23,113.55,#N/A N/A
1982-03-22,112.77,#N/A N/A
1982-03-19,110.61,#N/A N/A
1982-03-18,110.3,#N/A N/A
1982-03-17,109.08,#N/A N/A
1982-03-16,109.28,#N/A N/A
1982-03-15,109.45,#N/A N/A
1982-03-12,108.61,#N/A N/A
1982-03-11,109.36,#N/A N/A
1982-03-10,109.41,#N/A N/A
1982-03-09,108.83,#N/A N/A
1982-03-08,107.34,#N/A N/A
1982-03-05,109.34,#N/A N/A
1982-03-04,109.88,#N/A N/A
1982-03-03,110.92,#N/A N/A
1982-03-02,112.68,#N/A N/A
1982-03-01,113.31,#N/A N/A
1982-02-26,113.11,#N/A N/A
1982-02-25,113.21,#N/A N/A
1982-02-24,113.47,#N/A N/A
1982-02-23,111.51,#N/A N/A
1982-02-22,111.59,#N/A N/A
1982-02-19,113.22,#N/A N/A
1982-02-18,113.82,#N/A N/A
1982-02-17,113.69,#N/A N/A
1982-02-16,114.06,#N/A N/A
1982-02-12,114.38,#N/A N/A
1982-02-11,114.43,#N/A N/A
1982-02-10,114.66,#N/A N/A
1982-02-09,113.68,#N/A N/A
1982-02-08,114.63,#N/A N/A
1982-02-05,117.26,#N/A N/A
1982-02-04,116.42,#N/A N/A
1982-02-03,116.48,#N/A N/A
1982-02-02,118.01,#N/A N/A
1982-02-01,117.78,#N/A N/A
1982-01-29,120.4,#N/A N/A
1982-01-28,118.92,#N/A N/A
